thread_id,message_count,unique_senders,first_message_time,last_message_time,thread_duration_minutes,avg_response_time,virality_direct,normalized_message_count,normalized_response_time,normalized_participants,virality_normalized,virality_direct_normalized,virality_combined,topic,category,subcategory,category_full
300,2,2,2024-10-11 11:57:17,2024-10-11 12:00:09,2.8666666666666667,2.8666666666666667,0.7,0.05714285714285714,0.9034792368125701,0.11764705882352941,35.94,2.9069767441860463,19.42,"""Locating Public Restrooms Near Langone Park""",Activities & Recreation,Parks & Playgrounds,Activities & Recreation - Parks & Playgrounds
542,4,3,2024-11-16 19:18:09,2024-11-16 19:35:26,17.283333333333335,5.761111111111112,0.69,0.11428571428571428,0.8060231949120837,0.17647058823529413,36.56,2.8929604628736736,19.73,"""Pelvic Floor Physical Therapy""",Health & Wellness,Mental & Behavioral Health,Health & Wellness - Mental & Behavioral Health
817,3,2,2025-01-03 10:45:44,2025-01-03 10:54:24,8.666666666666666,4.333333333333333,0.69,0.08571428571428572,0.8540965207631874,0.11764705882352941,35.25,2.8846153846153846,19.07,"""Managing two young children""",Uncategorized,Other Topics,Uncategorized - Other Topics
871,2,2,2025-01-11 10:01:08,2025-01-11 10:04:01,2.8833333333333333,2.8833333333333333,0.69,0.05714285714285714,0.9029180695847363,0.11764705882352941,35.92,2.8901734104046244,19.41,"""MGH Pedi Lab Operating Hours""",Uncategorized,Other Topics,Uncategorized - Other Topics
1084,3,3,2025-02-24 16:59:32,2025-02-24 17:08:22,8.833333333333334,4.416666666666667,0.68,0.08571428571428572,0.8512906846240179,0.17647058823529413,37.12,2.830188679245283,19.97,"""Children's Travel Gear Recommendations""",Travel & Transportation,Travel Planning & Tips,Travel & Transportation - Travel Planning & Tips
121,7,6,2024-09-11 11:17:52,2024-09-11 12:20:02,62.166666666666664,10.36111111111111,0.68,0.2,0.6511410400299289,0.35294117647058826,40.14,2.8150134048257374,21.48,Welcoming new group members,Uncategorized,Other Topics,Uncategorized - Other Topics
14,6,5,2024-08-22 10:05:38,2024-08-22 10:49:57,44.31666666666667,8.863333333333333,0.68,0.17142857142857143,0.7015712682379349,0.29411764705882354,38.9,2.8206092515983454,20.86,"""Welcome Alison to the group""",Group Communication,Greetings & Introductions,Group Communication - Greetings & Introductions
392,5,3,2024-10-25 06:08:06,2024-10-25 06:38:00,29.9,7.475,0.67,0.14285714285714285,0.7483164983164983,0.17647058823529413,35.59,2.787068004459309,19.19,"""Babysitter Rates and Recommendations""",Child Care & Education,Babysitters & Nannies,Child Care & Education - Babysitters & Nannies
113,2,2,2024-09-10 09:02:03,2024-09-10 09:05:03,3.0,3.0,0.67,0.05714285714285714,0.898989898989899,0.11764705882352941,35.79,2.7777777777777777,19.29,"""Seeking Babysitter/Nanny Recommendations""",Child Care & Education,Babysitters & Nannies,Child Care & Education - Babysitters & Nannies
103,2,1,2024-09-09 06:51:10,2024-09-09 06:54:09,2.9833333333333334,2.9833333333333334,0.67,0.05714285714285714,0.8995510662177328,0.058823529411764705,33.85,2.793296089385475,18.32,"""Disposing Mattresses and Beddings in Boston""",Products & Shopping,Home & Furniture,Products & Shopping - Home & Furniture
683,7,6,2024-12-10 07:43:16,2024-12-10 08:45:34,62.3,10.383333333333333,0.67,0.2,0.6503928170594837,0.35294117647058826,40.11,2.808988764044944,21.46,"""Eczema in Children Advice""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
1028,2,1,2025-02-11 06:05:14,2025-02-11 06:08:13,2.9833333333333334,2.9833333333333334,0.67,0.05714285714285714,0.8995510662177328,0.058823529411764705,33.85,2.793296089385475,18.32,Unknown Topic,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
409,2,2,2024-10-26 22:07:06,2024-10-26 22:10:07,3.0166666666666666,3.0166666666666666,0.66,0.05714285714285714,0.8984287317620651,0.11764705882352941,35.77,2.7624309392265194,19.27,"""Baby wearing gear recommendations""",Products & Shopping,Baby Gear & Equipment,Products & Shopping - Baby Gear & Equipment
640,8,8,2024-12-03 06:38:01,2024-12-03 08:03:03,85.03333333333333,12.147619047619047,0.66,0.22857142857142856,0.5909892576559244,0.47058823529411764,43.0,2.744021952175618,22.87,"""Local Toy and Clothing Donations""",Products & Shopping,Clothing & Accessories,Products & Shopping - Clothing & Accessories
376,6,6,2024-10-23 09:47:30,2024-10-23 10:33:44,46.233333333333334,9.246666666666666,0.65,0.17142857142857143,0.6886644219977553,0.35294117647058826,40.43,2.703677000720981,21.57,"""Children's Activities and Classes""",Child Care & Education,Schools & Education,Child Care & Education - Schools & Education
799,6,5,2024-12-31 09:27:16,2024-12-31 10:13:21,46.083333333333336,9.216666666666667,0.65,0.17142857142857143,0.6896745230078563,0.29411764705882354,38.51,2.7124773960216997,20.61,"""Taking Aspirin During Twin Pregnancy""",Uncategorized,Other Topics,Uncategorized - Other Topics
510,5,5,2024-11-12 08:56:24,2024-11-12 09:27:48,31.4,7.85,0.64,0.14285714285714285,0.7356902356902357,0.29411764705882354,39.09,2.653927813163482,20.87,"""Family-friendly resort recommendations in Florida""",Activities & Recreation,Social Events & Playdates,Activities & Recreation - Social Events & Playdates
966,4,3,2025-01-27 13:06:24,2025-01-27 13:25:35,19.183333333333334,6.394444444444445,0.63,0.11428571428571428,0.7846988402543957,0.17647058823529413,35.85,2.6064291920069507,19.23,"""Airport drop-off procedures""",Group Communication,Group Guidelines & Coordination,Group Communication - Group Guidelines & Coordination
406,2,2,2024-10-26 19:55:33,2024-10-26 19:58:45,3.2,3.2,0.62,0.05714285714285714,0.8922558922558923,0.11764705882352941,35.57,2.604166666666667,19.09,"""Finding Popsicle Sticks Locally""",Local Community,Neighborhood Information,Local Community - Neighborhood Information
381,6,6,2024-10-24 07:52:19,2024-10-24 08:41:00,48.68333333333333,9.736666666666666,0.62,0.17142857142857143,0.6721661054994388,0.35294117647058826,39.88,2.5676138308798353,21.23,"""Pediatric Dermatologist Recommendations""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
554,7,7,2024-11-18 11:21:16,2024-11-18 12:29:21,68.08333333333333,11.347222222222221,0.62,0.2,0.6179386457164235,0.4117647058823529,40.99,2.570379436964504,21.78,Parenting Services Recommendations,Marketplace & Exchange,Services & Providers,Marketplace & Exchange - Services & Providers
1056,4,4,2025-02-17 14:37:17,2025-02-17 14:57:01,19.733333333333334,6.577777777777778,0.61,0.11428571428571428,0.778526000748223,0.23529411764705882,37.6,2.5337837837837833,20.07,"""Child Potty Training and Mouth Breathing""",Nutrition & Feeding,Baby & Toddler Food,Nutrition & Feeding - Baby & Toddler Food
916,3,1,2025-01-17 07:04:31,2025-01-17 07:14:23,9.866666666666667,4.933333333333334,0.61,0.08571428571428572,0.8338945005611672,0.058823529411764705,32.61,2.5337837837837838,17.57,"""Daycare experiences and recommendations""",Child Care & Education,Daycare & Preschools,Child Care & Education - Daycare & Preschools
584,3,2,2024-11-22 15:34:50,2024-11-22 15:44:41,9.85,4.925,0.61,0.08571428571428572,0.8341750841750841,0.11764705882352941,34.58,2.538071065989848,18.56,"""Sleep coach recommendations""",Parenting Challenges & Support,Sleep & Bedtime,Parenting Challenges & Support - Sleep & Bedtime
44,3,2,2024-08-28 14:23:15,2024-08-28 14:33:07,9.866666666666667,4.933333333333334,0.61,0.08571428571428572,0.8338945005611672,0.11764705882352941,34.58,2.5337837837837838,18.55,"""Soccer Registration Information Sharing""",Activities & Recreation,Sports & Physical Activities,Activities & Recreation - Sports & Physical Activities
703,6,5,2024-12-12 16:38:30,2024-12-12 17:28:11,49.68333333333333,9.936666666666666,0.6,0.17142857142857143,0.6654320987654321,0.29411764705882354,37.7,2.515934250251594,20.11,"""Handling Children's Bedtime Fears""",Products & Shopping,Home & Furniture,Products & Shopping - Home & Furniture
63,7,6,2024-09-01 20:53:26,2024-09-01 22:03:27,70.01666666666667,11.669444444444444,0.6,0.2,0.6070894126449682,0.35294117647058826,38.67,2.499404903594382,20.58,"""Dentist Recommendations for Children""",Health & Wellness,Dental & Vision Care,Health & Wellness - Dental & Vision Care
1088,4,4,2025-02-25 10:35:17,2025-02-25 10:55:33,20.266666666666666,6.7555555555555555,0.59,0.11428571428571428,0.7725402169846615,0.23529411764705882,37.4,2.4671052631578942,19.94,"""Prenatal Massage Recommendations""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
803,2,2,2024-12-31 17:46:28,2024-12-31 17:49:54,3.433333333333333,3.433333333333333,0.58,0.05714285714285714,0.8843995510662177,0.11764705882352941,35.31,2.4271844660194177,18.87,"""Aspirin use during pregnancy""",Uncategorized,Other Topics,Uncategorized - Other Topics
197,2,2,2024-09-24 09:21:13,2024-09-24 09:24:40,3.45,3.45,0.58,0.05714285714285714,0.8838383838383839,0.11764705882352941,35.29,2.4154589371980677,18.85,"""Halloween Costume Swap Organization""",Products & Shopping,Home & Furniture,Products & Shopping - Home & Furniture
253,3,2,2024-10-03 17:30:22,2024-10-03 17:40:50,10.466666666666667,5.233333333333333,0.57,0.08571428571428572,0.8237934904601572,0.11764705882352941,34.24,2.3885350318471334,18.31,"""Public Parking Information and Availability""",Activities & Recreation,Parks & Playgrounds,Activities & Recreation - Parks & Playgrounds
140,5,4,2024-09-15 08:41:34,2024-09-15 09:16:39,35.083333333333336,8.770833333333334,0.57,0.14285714285714285,0.704685746352413,0.23529411764705882,36.09,2.3752969121140137,19.23,"""Elderberry usage and wellness recommendations""",Health & Wellness,Preventive Care & Safety,Health & Wellness - Preventive Care & Safety
883,4,3,2025-01-13 14:44:58,2025-01-13 15:05:54,20.933333333333334,6.977777777777778,0.57,0.11428571428571428,0.7650579872802095,0.17647058823529413,35.19,2.3885350318471334,18.79,"""Double Stroller Recommendations and Nanny Sharing""",Child Care & Education,Babysitters & Nannies,Child Care & Education - Babysitters & Nannies
451,3,3,2024-11-02 12:15:41,2024-11-02 12:26:26,10.75,5.375,0.56,0.08571428571428572,0.819023569023569,0.17647058823529413,36.04,2.3255813953488373,19.18,"""Keratosis Pilaris Treatment Recommendations""",Nutrition & Feeding,Baby & Toddler Food,Nutrition & Feeding - Baby & Toddler Food
88,5,5,2024-09-06 12:50:45,2024-09-06 13:26:41,35.93333333333333,8.983333333333333,0.56,0.14285714285714285,0.6975308641975309,0.29411764705882354,37.82,2.319109461966605,20.07,"""Recommendations for Private Dining Locations""",Nutrition & Feeding,Restaurants & Dining Out,Nutrition & Feeding - Restaurants & Dining Out
873,2,1,2025-01-11 14:09:45,2025-01-11 14:13:18,3.55,3.55,0.56,0.05714285714285714,0.8804713804713805,0.058823529411764705,33.21,2.347417840375587,17.78,"""Infant Sleeping Positions and Safety""",Health & Wellness,Preventive Care & Safety,Health & Wellness - Preventive Care & Safety
618,2,2,2024-11-27 07:01:53,2024-11-27 07:05:32,3.65,3.65,0.55,0.05714285714285714,0.8771043771043772,0.11764705882352941,35.06,2.28310502283105,18.67,"""Del'Ara Salon Recommendation""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
302,5,5,2024-10-11 13:34:37,2024-10-11 14:10:45,36.13333333333333,9.033333333333333,0.55,0.14285714285714285,0.6958473625140291,0.29411764705882354,37.76,2.306273062730628,20.03,"""Finding Babysitters and Public Bathrooms""",Child Care & Education,Babysitters & Nannies,Child Care & Education - Babysitters & Nannies
1103,5,5,2025-02-28 13:00:33,2025-02-28 13:37:10,36.61666666666667,9.154166666666667,0.55,0.14285714285714285,0.6917789001122334,0.29411764705882354,37.63,2.275830678197542,19.95,"""Meal Delivery Service Recommendations""",Nutrition & Feeding,Family Meals & Recipes,Nutrition & Feeding - Family Meals & Recipes
198,5,4,2024-09-24 10:06:12,2024-09-24 10:42:19,36.11666666666667,9.029166666666667,0.55,0.14285714285714285,0.6959876543209876,0.23529411764705882,35.8,2.3073373327180433,19.06,"""Halloween event suggestions and kids entertainment""",Products & Shopping,"Toys, Books & Entertainment","Products & Shopping - Toys, Books & Entertainment"
494,4,3,2024-11-09 18:47:28,2024-11-09 19:09:17,21.816666666666666,7.272222222222222,0.55,0.11428571428571428,0.7551440329218106,0.17647058823529413,34.86,2.291825821237586,18.58,"""Discussing Public Obscene Speech Laws""",Health & Wellness,Special Needs & Therapy,Health & Wellness - Special Needs & Therapy
862,6,3,2025-01-10 15:23:37,2025-01-10 16:17:59,54.36666666666667,10.873333333333333,0.55,0.17142857142857143,0.6338945005611673,0.17647058823529413,32.73,2.299202942979767,17.51,"""Managing Toddler's Sleep Schedule""",Parenting Challenges & Support,Sleep & Bedtime,Parenting Challenges & Support - Sleep & Bedtime
526,4,2,2024-11-14 13:08:50,2024-11-14 13:30:58,22.133333333333333,7.377777777777777,0.54,0.11428571428571428,0.751589973812196,0.11764705882352941,32.78,2.259036144578314,17.52,"""Finding Boston Thanksgiving Activities""",Activities & Recreation,Seasonal & Holiday Activities,Activities & Recreation - Seasonal & Holiday Activities
981,2,2,2025-01-30 16:53:26,2025-01-30 16:57:07,3.683333333333333,3.683333333333333,0.54,0.05714285714285714,0.8759820426487093,0.11764705882352941,35.03,2.2624434389140275,18.64,"""Lunar New Year Event and Nanny Search""",Child Care & Education,Babysitters & Nannies,Child Care & Education - Babysitters & Nannies
904,3,3,2025-01-15 18:31:10,2025-01-15 18:42:11,11.016666666666667,5.508333333333334,0.54,0.08571428571428572,0.8145342312008979,0.17647058823529413,35.89,2.26928895612708,19.08,"""Museum visit and babysitter recommendations""",Child Care & Education,Babysitters & Nannies,Child Care & Education - Babysitters & Nannies
412,5,5,2024-10-27 11:33:27,2024-10-27 12:10:28,37.016666666666666,9.254166666666666,0.54,0.14285714285714285,0.6884118967452301,0.29411764705882354,37.51,2.25123818099955,19.88,"""Parenting Advice and Recommendations""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
728,3,3,2024-12-16 12:38:56,2024-12-16 12:50:12,11.266666666666667,5.633333333333334,0.53,0.08571428571428572,0.8103254769921436,0.17647058823529413,35.75,2.2189349112426036,18.98,"""BPS Fall 2025 Registration Information""",Group Communication,Announcements & Updates,Group Communication - Announcements & Updates
287,5,5,2024-10-08 17:39:18,2024-10-08 18:17:22,38.06666666666667,9.516666666666667,0.53,0.14285714285714285,0.6795735129068462,0.29411764705882354,37.22,2.189141856392294,19.7,"""Seeking Nanny Recommendations""",Child Care & Education,Babysitters & Nannies,Child Care & Education - Babysitters & Nannies
1057,3,2,2025-02-17 16:39:41,2025-02-17 16:51:19,11.633333333333333,5.816666666666666,0.52,0.08571428571428572,0.8041526374859709,0.11764705882352941,33.58,2.1489971346704873,17.87,"""Addressing Child's Breathing Issues""",Nutrition & Feeding,Baby & Toddler Food,Nutrition & Feeding - Baby & Toddler Food
997,2,1,2025-02-04 08:12:40,2025-02-04 08:16:31,3.85,3.85,0.52,0.05714285714285714,0.8703703703703703,0.058823529411764705,32.88,2.1645021645021645,17.52,"""Portuguese Baked Goods Recommendations""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
819,4,4,2025-01-04 08:51:38,2025-01-04 09:14:50,23.2,7.733333333333333,0.52,0.11428571428571428,0.739618406285073,0.23529411764705882,36.31,2.1551724137931036,19.23,"""Interest in Boxing Activities""",Uncategorized,Other Topics,Uncategorized - Other Topics
442,2,2,2024-10-31 17:30:10,2024-10-31 17:34:02,3.8666666666666667,3.8666666666666667,0.52,0.05714285714285714,0.8698092031425365,0.11764705882352941,34.82,2.1551724137931036,18.49,"""Introducing New Group Member""",Uncategorized,Other Topics,Uncategorized - Other Topics
525,4,3,2024-11-14 10:19:18,2024-11-14 10:42:42,23.4,7.8,0.51,0.11428571428571428,0.7373737373737373,0.17647058823529413,34.27,2.136752136752137,18.2,"""Neighborhood Moving and Parking Permits""",Activities & Recreation,Parks & Playgrounds,Activities & Recreation - Parks & Playgrounds
885,6,5,2025-01-13 18:13:43,2025-01-13 19:13:44,60.016666666666666,12.003333333333334,0.5,0.17142857142857143,0.5958473625140291,0.29411764705882354,35.38,2.0827547903360175,18.73,"""Reporting Dog Bites and Babysitter Recommendation""",Child Care & Education,Babysitters & Nannies,Child Care & Education - Babysitters & Nannies
61,2,2,2024-09-01 12:12:00,2024-09-01 12:16:01,4.016666666666667,4.016666666666667,0.5,0.05714285714285714,0.8647586980920314,0.11764705882352941,34.65,2.0746887966804977,18.36,"""Recommendations for Comfortable Headphones""",Products & Shopping,Home & Furniture,Products & Shopping - Home & Furniture
62,5,3,2024-09-01 15:56:35,2024-09-01 16:36:47,40.2,10.05,0.5,0.14285714285714285,0.6616161616161615,0.17647058823529413,32.7,2.0729684908789388,17.39,"""Seaport Brunch Recommendations""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
